Type,v,w
curve,5,0.07690000000000001
curve,5,0.07
straight,13,0.09975
straight,13,0.0945
straight,13,0.0945
curve,5,0.2863
curve,5,0.28
curve,5,0.4092
curve,5,0.4002
curve,5,0.4002
curve,5,0.47850000000000004
curve,5,0.47200000000000003
curve,5,0.41675
curve,5,0.42
curve,5,0.42
curve,5,0.3435
curve,5,0.34800000000000003
curve,5,0.24964999999999998
curve,5,0.25665
curve,5,0.25665
curve,5,0.11404999999999998
curve,5,0.12179999999999999
curve,5,-0.03125
curve,5,-0.023
curve,5,-0.1946
curve,5,-0.185
curve,5,-0.185
curve,5,-0.3281
curve,5,-0.32
curve,5,-0.32
curve,5,-0.39139999999999997
curve,5,-0.38639999999999997
curve,5,-0.4114
curve,5,-0.4089
curve,5,-0.4043
curve,5,-0.40454999999999997
curve,5,-0.40454999999999997
curve,5,-0.36774999999999997
curve,5,-0.36974999999999997
curve,5,-0.29614999999999997
curve,5,-0.30015
curve,5,-0.30015
curve,5,-0.20354999999999998
curve,5,-0.20879999999999999
curve,5,-0.09955
curve,5,-0.1058
curve,5,-0.1058
curve,5,0.0228
curve,5,0.015
curve,5,0.14220000000000002
curve,5,0.135
curve,5,0.135
curve,5,0.24100000000000002
curve,5,0.23500000000000001
curve,5,0.31980000000000003
curve,5,0.315
curve,5,0.32375
curve,5,0.322
curve,5,0.31715000000000004
curve,5,0.3174
curve,5,0.3174
curve,5,0.2786
curve,5,0.2806
curve,5,0.21755
curve,5,0.2208
curve,5,0.1335
curve,5,0.138
curve,5,0.0387
curve,5,0.045
curve,5,-0.0822
curve,5,-0.075
curve,5,-0.20220000000000002
curve,5,-0.195
curve,5,-0.27980000000000005
curve,5,-0.275
curve,5,-0.3015
curve,5,-0.299
curve,5,-0.3087
curve,5,-0.3082
curve,5,-0.26385
curve,5,-0.26535
curve,5,-0.21474999999999997
curve,5,-0.21749999999999997
curve,5,-0.15725
curve,5,-0.161
curve,5,-0.07855
curve,5,-0.0828
curve,5,0.005399999999999999
curve,5,-0.0
curve,5,0.0901
curve,5,0.085
straight,13,0.0931
straight,13,0.0891
curve,5,0.218
curve,5,0.215
curve,5,0.268
curve,5,0.265
curve,5,0.265
curve,5,0.31794999999999995
curve,5,0.3132
curve,5,0.2902
curve,5,0.29145
curve,5,0.24544999999999997
curve,5,0.24794999999999998
curve,5,0.1943
curve,5,0.1978
curve,5,0.09109999999999999
curve,5,0.09659999999999999
curve,5,-0.022199999999999998
curve,5,-0.015
straight,13,-0.08185
straight,13,-0.0756
curve,5,-0.2725
curve,5,-0.265
curve,5,-0.34564999999999996
curve,5,-0.3404
curve,5,-0.46449999999999997
curve,5,-0.45675
curve,5,-0.41575000000000006
curve,5,-0.41600000000000004
curve,5,-0.3735
curve,5,-0.376
curve,5,-0.291
curve,5,-0.296
curve,5,-0.20689999999999997
curve,5,-0.21314999999999998
curve,5,-0.08434999999999998
curve,5,-0.09134999999999999
curve,5,0.0392
curve,5,0.0322
curve,5,0.1834
curve,5,0.17500000000000002
curve,5,0.17500000000000002
curve,5,0.2916
curve,5,0.28500000000000003
curve,5,0.3398
curve,5,0.3358
curve,5,0.3746
curve,5,0.3726
curve,5,0.34314999999999996
curve,5,0.34364999999999996
curve,5,0.30684999999999996
curve,5,0.30884999999999996
curve,5,0.23525
curve,5,0.23925
curve,5,0.1657
curve,5,0.1702
curve,5,0.0635
curve,5,0.069
curve,5,-0.041600000000000005
curve,5,-0.035
straight,13,-0.07790000000000001
straight,13,-0.0729
curve,5,-0.2198
curve,5,-0.215
curve,5,-0.2754
curve,5,-0.2714
curve,5,-0.37625
curve,5,-0.36974999999999997
curve,5,-0.36055
curve,5,-0.36105
curve,5,-0.36105
curve,5,-0.32425
curve,5,-0.32625
curve,5,-0.24344999999999997
curve,5,-0.24794999999999998
curve,5,-0.14675
curve,5,-0.15225
curve,5,-0.03005
curve,5,-0.0368
curve,5,0.1137
curve,5,0.105
curve,5,0.2587
curve,5,0.25
curve,5,0.36129999999999995
curve,5,0.355
curve,5,0.37994999999999995
curve,5,0.3772
curve,5,0.36589999999999995
curve,5,0.36539999999999995
curve,5,0.36539999999999995
curve,5,0.3286
curve,5,0.3306
curve,5,0.2662
curve,5,0.2697
curve,5,0.19305
curve,5,0.1978
curve,5,0.0814
curve,5,0.0874
curve,5,-0.021599999999999998
curve,5,-0.015
straight,13,-0.07595
straight,13,-0.0702
curve,5,-0.23070000000000002
curve,5,-0.225
curve,5,-0.225
curve,5,-0.2943
curve,5,-0.2898
curve,5,-0.40285
curve,5,-0.39585
curve,5,-0.39585
curve,5,-0.39585
curve,5,-0.37744999999999995
curve,5,-0.37844999999999995
curve,5,-0.30025
curve,5,-0.3045
curve,5,-0.1987
curve,5,-0.20445
curve,5,-0.09009999999999999
curve,5,-0.09659999999999999
curve,5,-0.09659999999999999
curve,5,0.0434
curve,5,0.035
curve,5,0.1675
curve,5,0.16
curve,5,0.2766
curve,5,0.27
curve,5,0.34950000000000003
curve,5,0.34500000000000003
curve,5,0.34500000000000003
curve,5,0.35135
curve,5,0.3496
curve,5,0.32139999999999996
curve,5,0.32189999999999996
curve,5,0.2759
curve,5,0.2784
curve,5,0.22164999999999999
curve,5,0.2254
curve,5,0.1381
curve,5,0.1426
curve,5,0.049
curve,5,0.055
curve,5,-0.051
curve,5,-0.045
curve,5,-0.045
straight,13,-0.07740000000000001
straight,13,-0.0729
curve,5,-0.2198
curve,5,-0.215
curve,5,-0.268
curve,5,-0.265
curve,5,-0.25834999999999997
curve,5,-0.2576
curve,5,-0.1976
curve,5,-0.2001
curve,5,-0.12915
curve,5,-0.1334
curve,5,-0.00245
curve,5,-0.0092
curve,5,0.1596
curve,5,0.15
straight,13,0.17540000000000003
straight,13,0.16740000000000002
curve,5,0.4955
curve,5,0.485
curve,5,0.61975
curve,5,0.609
curve,5,0.9765
curve,5,0.9520000000000001
curve,5,1.0455
curve,5,1.04
straight,9,0.6505
straight,9,0.64925
curve,5,0.99625
curve,5,1.0
curve,5,0.9065000000000001
curve,5,0.912
curve,5,0.871
curve,5,0.87
curve,5,0.76225
curve,5,0.772
curve,5,0.59775
curve,5,0.608
curve,5,0.39125000000000004
curve,5,0.404
curve,5,0.23694999999999997
curve,5,0.24794999999999998
curve,5,0.0682
curve,5,0.07819999999999999
straight,13,-0.08685
straight,13,-0.0756
curve,5,-0.3573
curve,5,-0.34500000000000003
curve,5,-0.50715
curve,5,-0.49589999999999995
curve,5,-0.74075
curve,5,-0.724
curve,5,-0.7877500000000001
curve,5,-0.784
curve,5,-0.77975
curve,5,-0.78
curve,5,-0.712
curve,5,-0.716
curve,5,-0.5842499999999999
curve,5,-0.592
curve,5,-0.42625
curve,5,-0.436
curve,5,-0.249
curve,5,-0.26
curve,5,-0.06025000000000001
curve,5,-0.07200000000000001
curve,5,0.13545000000000001
curve,5,0.1242
curve,5,0.3311
curve,5,0.32
curve,5,0.47900000000000004
curve,5,0.47000000000000003
curve,5,0.51
curve,5,0.506
curve,5,0.49229999999999996
curve,5,0.49155
curve,5,0.43634999999999996
curve,5,0.43934999999999996
curve,5,0.33355
curve,5,0.3393
curve,5,0.20129999999999998
curve,5,0.20879999999999999
curve,5,0.060750000000000005
curve,5,0.069
curve,5,-0.1158
curve,5,-0.105
curve,5,-0.29050000000000004
curve,5,-0.28
curve,5,-0.39825
curve,5,-0.391
curve,5,-0.46175
curve,5,-0.45675
curve,5,-0.50735
curve,5,-0.5045999999999999
curve,5,-0.5137999999999999
curve,5,-0.5133
curve,5,-0.48109999999999997
curve,5,-0.48284999999999995
curve,5,-0.38025000000000003
curve,5,-0.384
curve,5,-0.321
curve,5,-0.32625
curve,5,-0.21124999999999997
curve,5,-0.21749999999999997
curve,5,-0.10249999999999998
curve,5,-0.10874999999999999
curve,5,0.0111
curve,5,0.0046
curve,5,0.12689999999999999
curve,5,0.12
straight,13,0.11495000000000001
straight,13,0.1107
straight,13,0.1107
curve,5,0.26330000000000003
curve,5,0.2971
curve,5,0.295
curve,5,0.295
curve,5,0.30724999999999997
curve,5,0.3045
curve,5,0.2309
curve,5,0.2349
curve,5,0.14654999999999999
curve,5,0.1518
curve,5,0.1518
curve,5,0.016600000000000004
curve,5,0.025
curve,5,-0.1181
curve,5,-0.11
curve,5,-0.2584
curve,5,-0.25
curve,5,-0.34154999999999996
curve,5,-0.3358
curve,5,-0.39115
curve,5,-0.38715
curve,5,-0.41934999999999995
curve,5,-0.41759999999999997
curve,5,-0.41759999999999997
curve,5,-0.41759999999999997
curve,5,-0.41759999999999997
curve,5,-0.3854
curve,5,-0.38715
curve,5,-0.38715
curve,5,-0.33194999999999997
curve,5,-0.33494999999999997
curve,5,-0.33494999999999997
curve,5,-0.26595
curve,5,-0.2697
curve,5,-0.2697
curve,5,-0.17769999999999997
curve,5,-0.18269999999999997
curve,5,-0.0962
curve,5,-0.1012
curve,5,-0.1012
curve,5,-0.0093
curve,5,-0.015
curve,5,-0.015
curve,5,0.0486
curve,5,0.045
straight,13,0.06265
straight,13,0.0594
straight,13,0.0594
straight,13,0.083
straight,13,0.081
curve,5,0.17120000000000002
curve,5,0.17
curve,5,0.19035
curve,5,0.1886
curve,5,0.16435
curve,5,0.1656
curve,5,0.07344999999999999
curve,5,0.07819999999999999
curve,5,0.07819999999999999
curve,5,0.07819999999999999
curve,5,-0.020999999999999998
curve,5,-0.015
curve,5,-0.015
straight,13,-0.05825000000000001
straight,13,-0.054000000000000006
straight,13,-0.054000000000000006
straight,13,-0.054000000000000006
curve,5,-0.2272
curve,5,-0.22
curve,5,-0.22
curve,5,-0.43520000000000003
curve,5,-0.4232
curve,5,-0.6072
curve,5,-0.59595
straight,9,-0.35455
straight,9,-0.3528
curve,5,-0.5988
curve,5,-0.6003
curve,5,-0.5267
curve,5,-0.5307
curve,5,-0.49389999999999995
curve,5,-0.49589999999999995
curve,5,-0.35789999999999994
curve,5,-0.36539999999999995
curve,5,-0.21359999999999998
curve,5,-0.22185
curve,5,-0.047049999999999995
curve,5,-0.056549999999999996
curve,5,0.1152
curve,5,0.105
curve,5,0.105
straight,13,0.14815
straight,13,0.1404
curve,5,0.3766
curve,5,0.37
curve,5,0.37
curve,5,0.37
curve,5,0.38889999999999997
curve,5,0.38639999999999997
curve,5,0.38639999999999997
curve,5,0.3573
curve,5,0.3588
curve,5,0.3588
curve,5,0.2749
curve,5,0.2784
curve,5,0.2784
curve,5,0.1956
curve,5,0.2001
curve,5,0.2001
curve,5,0.10974999999999999
curve,5,0.11499999999999999
curve,5,-0.012799999999999999
curve,5,-0.005
curve,5,-0.1428
curve,5,-0.135
curve,5,-0.29400000000000004
curve,5,-0.28500000000000003
curve,5,-0.398
curve,5,-0.391
curve,5,-0.47345
curve,5,-0.4692
curve,5,-0.50315
curve,5,-0.5014
curve,5,-0.46035
curve,5,-0.46109999999999995
curve,5,-0.4105
curve,5,-0.41324999999999995
curve,5,-0.32585000000000003
curve,5,-0.3306
curve,5,-0.23399999999999999
curve,5,-0.23925
curve,5,-0.23925
curve,5,-0.13175
curve,5,-0.138
curve,5,-0.138
curve,5,-0.0334
curve,5,-0.04
curve,5,-0.04
curve,5,0.0766
curve,5,0.07
curve,5,0.07
curve,5,0.07
straight,13,0.0673
straight,13,0.0648
straight,13,0.0648
curve,5,0.16240000000000002
curve,5,0.16
curve,5,0.16
curve,5,0.16
curve,5,0.1666
curve,5,0.1656
curve,5,0.13165
curve,5,0.1334
curve,5,0.08005
curve,5,0.0828
curve,5,0.010499999999999999
curve,5,0.015
curve,5,-0.0698
curve,5,-0.065
straight,13,-0.08230000000000001
straight,13,-0.07830000000000001
curve,5,-0.2192
curve,5,-0.215
curve,5,-0.3104
curve,5,-0.305
curve,5,-0.305
curve,5,-0.4649
curve,5,-0.45539999999999997
curve,5,-0.4748
curve,5,-0.4738
curve,5,-0.42505
curve,5,-0.42629999999999996
curve,5,-0.3573
curve,5,-0.36105
curve,5,-0.36105
curve,5,-0.26904999999999996
curve,5,-0.27404999999999996
curve,5,-0.1928
curve,5,-0.1978
curve,5,-0.0814
curve,5,-0.0874
curve,5,-0.0874
curve,5,0.0163
curve,5,0.01
curve,5,0.01
straight,13,0.046700000000000005
straight,13,0.0432
curve,5,0.14889999999999998
curve,5,0.145
curve,5,0.1927
curve,5,0.19
curve,5,0.19419999999999998
curve,5,0.19319999999999998
curve,5,0.1641
curve,5,0.1656
curve,5,0.1074
curve,5,0.1104
curve,5,0.032799999999999996
curve,5,0.0368
curve,5,-0.055400000000000005
curve,5,-0.05
curve,5,-0.05
curve,5,-0.1454
curve,5,-0.14
straight,13,-0.1228
straight,13,-0.1188
curve,5,-0.29419999999999996
curve,5,-0.29
curve,5,-0.36419999999999997
curve,5,-0.36
curve,5,-0.4088
curve,5,-0.4048
curve,5,-0.5713999999999999
curve,5,-0.5611499999999999
curve,5,-0.5611499999999999
curve,5,-0.54275
curve,5,-0.54375
curve,5,-0.54375
curve,5,-0.54375
curve,5,-0.48855
curve,5,-0.49155
curve,5,-0.49155
curve,5,-0.39035
curve,5,-0.39585
curve,5,-0.39585
curve,5,-0.39585
curve,5,-0.27625
curve,5,-0.28275
curve,5,-0.28275
curve,5,-0.16805
curve,5,-0.1748
curve,5,-0.1748
curve,5,-0.031
curve,5,-0.04
straight,13,0.061000000000000006
straight,13,0.054000000000000006
curve,5,0.2272
curve,5,0.22
curve,5,0.32365
curve,5,0.3174
curve,5,0.37834999999999996
curve,5,0.3741
curve,5,0.3786999999999999
curve,5,0.37844999999999995
curve,5,0.34164999999999995
curve,5,0.34364999999999996
curve,5,0.34364999999999996
curve,5,0.26084999999999997
curve,5,0.26535
curve,5,0.15955
curve,5,0.1653
curve,5,0.0319
curve,5,0.03915
curve,5,-0.09925
curve,5,-0.092
curve,5,-0.259
curve,5,-0.25
curve,5,-0.3772
curve,5,-0.37
curve,5,-0.46540000000000004
curve,5,-0.46
curve,5,-0.46685
curve,5,-0.4646
curve,5,-0.4646
curve,5,-0.4646
curve,5,-0.4646
curve,5,-0.41609999999999997
curve,5,-0.41859999999999997
curve,5,-0.34585000000000005
curve,5,-0.3496
curve,5,-0.2526
curve,5,-0.2576
curve,5,-0.2576
curve,5,-0.1528
curve,5,-0.16
curve,5,-0.0381
curve,5,-0.045
straight,13,0.0406
straight,13,0.0351
curve,5,0.1922
curve,5,0.185
curve,5,0.2672
curve,5,0.2622
curve,5,0.32155
curve,5,0.31755
curve,5,0.36355
curve,5,0.36105
curve,5,0.34264999999999995
curve,5,0.34364999999999996
curve,5,0.27925
curve,5,0.28275
curve,5,0.18614999999999998
curve,5,0.1914
curve,5,0.048799999999999996
curve,5,0.056549999999999996
curve,5,-0.10025
curve,5,-0.092
curve,5,-0.29610000000000003
curve,5,-0.28500000000000003
curve,5,-0.4811
curve,5,-0.47000000000000003
curve,5,-0.5924499999999999
curve,5,-0.5841999999999999
curve,5,-0.7006
curve,5,-0.6946
curve,5,-0.71205
curve,5,-0.70905
curve,5,-0.70445
curve,5,-0.7047
curve,5,-0.6403
curve,5,-0.6437999999999999
curve,5,-0.5242
curve,5,-0.5307
curve,5,-0.3651
curve,5,-0.3741
curve,5,-0.16709999999999997
curve,5,-0.17834999999999998
curve,5,0.06
curve,5,0.045
curve,5,0.3206
curve,5,0.305
curve,5,0.47695
curve,5,0.46545
curve,5,0.6402499999999999
curve,5,0.6307499999999999
curve,5,0.6947500000000001
curve,5,0.6880000000000001
straight,9,0.443
straight,9,0.441
straight,9,0.42210000000000003
straight,9,0.42385
curve,5,0.59
curve,5,0.596
curve,5,0.42175
curve,5,0.432
curve,5,0.2365
curve,5,0.248
curve,5,-0.0201
curve,5,-0.00435
curve,5,-0.29075
curve,5,-0.276
curve,5,-0.6285999999999999
curve,5,-0.61
curve,5,-0.8230999999999999
curve,5,-0.8096
curve,5,-0.9587999999999999
curve,5,-0.9482999999999999
straight,9,-0.5557
straight,9,-0.5537
straight,9,-0.5239999999999999
straight,9,-0.5267499999999999
curve,5,-0.775
curve,5,-0.78
straight,9,-0.49665
straight,9,-0.4949
straight,9,-0.47600000000000003
straight,9,-0.47775
curve,5,-0.62275
curve,5,-0.632
curve,5,-0.51725
curve,5,-0.524
curve,5,-0.3625
curve,5,-0.372
curve,5,-0.16994999999999996
curve,5,-0.18269999999999997
curve,5,0.0493
curve,5,0.0368
curve,5,0.2732
curve,5,0.26
curve,5,0.4138
curve,5,0.4048
curve,5,0.507
curve,5,0.50025
curve,5,0.53225
curve,5,0.528
curve,5,0.562
curve,5,0.56
curve,5,0.5515000000000001
curve,5,0.552
curve,5,0.49675
curve,5,0.5
curve,5,0.39375000000000004
curve,5,0.4
curve,5,0.2555
curve,5,0.264
curve,5,0.08975000000000001
curve,5,0.1
curve,5,-0.08904999999999999
curve,5,-0.0783
curve,5,-0.0783
curve,5,-0.28650000000000003
curve,5,-0.276
straight,13,-0.27115
straight,13,-0.2619
curve,5,-0.6334
curve,5,-0.625
curve,5,-0.68635
curve,5,-0.6786
curve,5,-0.9470000000000001
curve,5,-0.928
curve,5,-0.93225
curve,5,-0.932
curve,5,-0.932
curve,5,-0.9490000000000001
curve,5,-0.9480000000000001
curve,5,-0.86725
curve,5,-0.872
curve,5,-0.7785000000000001
curve,5,-0.784
curve,5,-0.784
curve,5,-0.7415
curve,5,-0.744
curve,5,-0.7355
curve,5,-0.736
curve,5,-0.736
curve,5,-0.7444999999999999
curve,5,-0.744
curve,5,-0.7095
curve,5,-0.70875
curve,5,-0.7167499999999999
curve,5,-0.7162499999999999
curve,5,-0.72425
curve,5,-0.72375
curve,5,-0.7277499999999999
curve,5,-0.7274999999999999
curve,5,-0.7274999999999999
curve,5,-0.7235
curve,5,-0.72375
curve,5,-0.70775
curve,5,-0.70875
curve,5,-0.68075
curve,5,-0.6825
curve,5,-0.6265000000000001
curve,5,-0.63
curve,5,-0.63
curve,5,-0.546
curve,5,-0.55125
curve,5,-0.41925
curve,5,-0.4275
curve,5,-0.27549999999999997
curve,5,-0.285
curve,5,-0.09150000000000001
curve,5,-0.10400000000000001
curve,5,0.11689999999999999
curve,5,0.10439999999999999
curve,5,0.3335
curve,5,0.322
straight,13,0.30110000000000003
straight,13,0.2916
curve,5,0.6325999999999999
curve,5,0.6255999999999999
curve,5,0.7203999999999999
curve,5,0.7133999999999999
curve,5,0.9365
curve,5,0.92
curve,5,0.852
curve,5,0.856
curve,5,0.72425
curve,5,0.732
curve,5,0.5407500000000001
curve,5,0.552
curve,5,0.41175
curve,5,0.42
curve,5,0.32225000000000004
curve,5,0.328
curve,5,0.25575000000000003
curve,5,0.26
curve,5,0.21835
curve,5,0.22185
curve,5,0.15744999999999998
curve,5,0.16094999999999998
curve,5,0.10715
curve,5,0.1104
curve,5,0.1104
curve,5,0.052199999999999996
curve,5,-0.0089
curve,5,-0.005
curve,5,-0.06860000000000001
curve,5,-0.065
straight,13,-0.07050000000000001
straight,13,-0.0675
curve,5,-0.1886
curve,5,-0.185
curve,5,-0.185
curve,5,-0.2592
curve,5,-0.35064999999999996
curve,5,-0.34364999999999996
curve,5,-0.39424999999999993
curve,5,-0.39149999999999996
curve,5,-0.39149999999999996
curve,5,-0.39825
curve,5,-0.4385
curve,5,-0.436
curve,5,-0.47425
curve,5,-0.47200000000000003
curve,5,-0.506
curve,5,-0.504
curve,5,-0.538
curve,5,-0.536
curve,5,-0.5615
curve,5,-0.56
curve,5,-0.5854999999999999
curve,5,-0.584
curve,5,-0.584
curve,5,-0.60525
curve,5,-0.61675
curve,5,-0.616
curve,5,-0.62025
curve,5,-0.62
curve,5,-0.62
curve,5,-0.61575
curve,5,-0.616
curve,5,-0.5575
curve,5,-0.52275
curve,5,-0.525
curve,5,-0.465
curve,5,-0.46875
curve,5,-0.41075000000000006
curve,5,-0.41600000000000004
curve,5,-0.2885
curve,5,-0.296
curve,5,-0.14725
curve,5,-0.156
curve,5,0.00975
curve,5,-0.0
curve,5,0.1748
curve,5,0.1653
curve,5,0.3702
curve,5,0.36
curve,5,0.49779999999999996
curve,5,0.49
curve,5,0.5642
curve,5,0.56
curve,5,0.52005
curve,5,0.5198
curve,5,0.4616
curve,5,0.4646
curve,5,0.3579
curve,5,0.3634
curve,5,0.3634
curve,5,0.24215
curve,5,0.1481
curve,5,0.155
curve,5,0.049
curve,5,0.055
curve,5,0.055
straight,13,-0.02045
straight,13,-0.0162
curve,5,-0.0936
curve,5,-0.09
curve,5,-0.1483
curve,5,-0.145
curve,5,-0.1916
curve,5,-0.1886
curve,5,-0.25194999999999995
curve,5,-0.24794999999999998
curve,5,-0.28475
curve,5,-0.28275
curve,5,-0.31034999999999996
curve,5,-0.30884999999999996
curve,5,-0.3095
curve,5,-0.308
curve,5,-0.32075
curve,5,-0.32
curve,5,-0.32425
curve,5,-0.324
curve,5,-0.31975000000000003
curve,5,-0.32
curve,5,-0.30725
curve,5,-0.308
curve,5,-0.28250000000000003
curve,5,-0.28400000000000003
curve,5,-0.23725
curve,5,-0.24
curve,5,-0.17625
curve,5,-0.18
curve,5,-0.10834999999999999
curve,5,-0.11309999999999999
curve,5,-0.007299999999999999
curve,5,-0.013049999999999999
curve,5,0.10745
curve,5,0.1012
curve,5,0.24250000000000002
curve,5,0.23500000000000001
straight,13,0.19475
straight,13,0.189
curve,5,0.4454
curve,5,0.44
curve,5,0.46299999999999997
curve,5,0.45999999999999996
curve,5,0.4855999999999999
curve,5,0.48284999999999995
curve,5,0.60125
curve,5,0.592
curve,5,0.5155000000000001
curve,5,0.52
curve,5,0.41375
curve,5,0.42
curve,5,0.31875
curve,5,0.32625
curve,5,0.21585
curve,5,0.22185
curve,5,0.1473
curve,5,0.1518
curve,5,0.08020000000000001
curve,5,0.085
curve,5,0.0161
curve,5,0.02
straight,13,-0.02755
straight,13,-0.024300000000000002
curve,5,-0.1086
curve,5,-0.105
curve,5,-0.1686
curve,5,-0.165
curve,5,-0.2682
curve,5,-0.2622
curve,5,-0.29395
curve,5,-0.29145
curve,5,-0.33285
curve,5,-0.3306
curve,5,-0.36739999999999995
curve,5,-0.36539999999999995
curve,5,-0.36574999999999996
curve,5,-0.364
curve,5,-0.3895
curve,5,-0.388
curve,5,-0.40925
curve,5,-0.40800000000000003
curve,5,-0.42074999999999996
curve,5,-0.42
curve,5,-0.4285
curve,5,-0.428
curve,5,-0.428
curve,5,-0.428
curve,5,-0.41100000000000003
curve,5,-0.41200000000000003
curve,5,-0.38225000000000003
curve,5,-0.384
curve,5,-0.3415
curve,5,-0.34400000000000003
curve,5,-0.27175000000000005
curve,5,-0.276
curve,5,-0.1825
curve,5,-0.188
curve,5,-0.0775
curve,5,-0.084
curve,5,0.03285
curve,5,0.026099999999999998
curve,5,0.1537
curve,5,0.1472
curve,5,0.28190000000000004
curve,5,0.275
straight,13,0.1957
straight,13,0.1917
curve,5,0.4027
curve,5,0.4
curve,5,0.41164999999999996
curve,5,0.4094
curve,5,0.5435499999999999
curve,5,0.5350499999999999
curve,5,0.46605
curve,5,0.4698
curve,5,0.3732
curve,5,0.37844999999999995
curve,5,0.25425000000000003
curve,5,0.261
curve,5,0.16444999999999999
curve,5,0.1702
curve,5,0.1702
curve,5,0.0896
curve,5,0.095
curve,5,0.020800000000000003
curve,5,0.025
straight,13,-0.027800000000000002
straight,13,-0.024300000000000002
curve,5,-0.1086
curve,5,-0.105
curve,5,-0.1686
curve,5,-0.165
curve,5,-0.25365
curve,5,-0.2484
curve,5,-0.27629999999999993
curve,5,-0.27404999999999996
curve,5,-0.27404999999999996
curve,5,-0.30624999999999997
curve,5,-0.3045
curve,5,-0.3321
curve,5,-0.3306
curve,5,-0.3295
curve,5,-0.328
curve,5,-0.34500000000000003
curve,5,-0.34400000000000003
curve,5,-0.3525
curve,5,-0.352
curve,5,-0.35624999999999996
curve,5,-0.356
curve,5,-0.34750000000000003
curve,5,-0.34800000000000003
curve,5,-0.29275
curve,5,-0.296
curve,5,-0.296
curve,5,-0.21525
curve,5,-0.22
curve,5,-0.10099999999999999
curve,5,-0.108
curve,5,0.04355
curve,5,0.0348
curve,5,0.2326
curve,5,0.22185
curve,5,0.49879999999999997
curve,5,0.485
curve,5,0.7129000000000001
curve,5,0.7000000000000001
curve,5,0.81375
curve,5,0.8049999999999999
curve,5,0.8716499999999999
curve,5,0.8656499999999999
curve,5,0.95305
curve,5,0.9482999999999999
curve,5,0.9482999999999999
curve,5,0.991
curve,5,0.984
curve,5,1.14975
curve,5,1.1400000000000001
exception,5,1.24075
exception,5,1.23
exception,5,1.418
exception,5,1.40625
exception,5,1.58625
exception,5,1.575
exception,5,1.505
exception,5,1.4949999999999999
exception,5,1.5895
exception,5,1.5827499999999999
exception,5,1.62475
exception,5,1.62175
exception,5,1.59375
exception,5,1.59575
exception,5,1.4627499999999998
exception,5,1.4722499999999998
exception,5,1.26225
exception,5,1.27725
exception,5,1.098
exception,5,1.1165
exception,5,0.7977500000000001
exception,5,0.8190000000000001
exception,5,0.48525000000000007
exception,5,0.5075000000000001
curve,5,0.17575
curve,5,0.19874999999999998
curve,5,-0.14925
curve,5,-0.128
curve,5,-0.128
curve,5,-0.5061
curve,5,-0.4876
curve,5,-0.7592
curve,5,-0.7452
curve,5,-0.8472999999999999
curve,5,-0.8395499999999999
curve,5,-0.7847500000000001
curve,5,-0.784
curve,5,-0.6905000000000001
curve,5,-0.6960000000000001
curve,5,-0.509
curve,5,-0.52
curve,5,-0.27775
curve,5,-0.292
curve,5,-0.004749999999999997
curve,5,-0.02175
curve,5,0.3262
curve,5,0.3082
curve,5,0.7113
curve,5,0.6900000000000001
curve,5,0.8901
curve,5,0.87435
straight,9,0.6166499999999999
straight,9,0.60515
curve,5,1.09
curve,5,1.084
curve,5,1.084
curve,5,1.16475
exception,5,1.3074999999999999
exception,5,1.29375
exception,5,1.29375
exception,5,1.2457500000000001
exception,5,1.14475
exception,5,1.1512499999999999
exception,5,1.1512499999999999
exception,5,0.96725
exception,5,0.97875
straight,9,0.48555
straight,9,0.49979999999999997
curve,5,0.53125
curve,5,0.548
curve,5,0.24625000000000002
curve,5,0.264
curve,5,-0.0625
curve,5,-0.0435
curve,5,-0.42100000000000004
curve,5,-0.4
curve,5,-0.601
curve,5,-0.5872499999999999
curve,5,-0.77125
curve,5,-0.76125
curve,5,-0.7765
curve,5,-0.772
straight,9,-0.45665
straight,9,-0.45815
curve,5,-0.6205
curve,5,-0.628
curve,5,-0.407
curve,5,-0.42
curve,5,-0.114
curve,5,-0.132
curve,5,0.33945
curve,5,0.3132
curve,5,0.8688
curve,5,0.84
straight,11,0.7161
straight,11,0.6916
curve,5,1.5573
curve,5,1.53555
exception,5,1.6925
exception,5,1.676
exception,5,1.79525
exception,5,1.78125
exception,5,1.92875
exception,5,1.9012499999999999
exception,5,1.86275
exception,5,1.8655
exception,5,1.7254999999999998
exception,5,1.7354999999999998
exception,5,1.4905
exception,5,1.508
exception,5,1.2602499999999999
exception,5,1.2845
exception,5,0.86825
exception,5,0.896
curve,5,0.44799999999999995
curve,5,0.48
curve,5,0.052000000000000005
curve,5,0.07875
curve,5,-0.32265
curve,5,-0.30015
straight,13,-0.36625
straight,13,-0.35100000000000003
curve,5,-0.7817
curve,5,-0.7699499999999999
curve,5,-0.878
curve,5,-0.868
curve,5,-1.06775
curve,5,-1.056
exception,5,-1.178
exception,5,-1.16625
exception,5,-1.1822499999999998
exception,5,-1.18125
exception,5,-1.08
exception,5,-1.0815000000000001
exception,5,-1.01775
exception,5,-1.022
exception,5,-0.9057499999999999
exception,5,-0.9135
exception,5,-0.7485
exception,5,-0.7595000000000001
exception,5,-0.542
exception,5,-0.5565
curve,5,-0.28825
curve,5,-0.3075
curve,5,0.0525
curve,5,0.03
curve,5,0.47825
curve,5,0.452
curve,5,1.1215000000000002
curve,5,1.09
